Genus_&_Specie,Time,Location,Current_Country,Cranial_Capacity,Height,Incisor_Size,Prognathism,Foramen_Mágnum_Position,Canine Size,Canines_Shape,Tooth_Enamel,Tecno,Tecno_type,Diet,Hip
Homo Ergaster,2.0477284,Africa,Kenya,953.29604,152.59005,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.04196091,Africa,Kenya,852.69435,163.29481,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.03666058,Africa,Kenya,767.82856,166.29448,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.03251656,Africa,Kenya,798.69989,167.14114,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.03087184,Africa,Kenya,783.52011,157.15822,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.03056877,Africa,Kenya,863.02659,164.37014,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.03055998,Africa,Kenya,816.32269,162.95964,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.02734689,Africa,Kenya,714.4681,151.64349,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.02296946,Africa,Kenya,742.38395,152.71724,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.02266528,Africa,Kenya,789.06776,167.39395,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.01641495,Africa,Kenya,969.34574,168.09389,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.015417,Africa,Kenya,780.78206,157.99028,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.01270582,Africa,Kenya,982.31175,169.3249,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.01121346,Africa,Kenya,747.55888,159.24009,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.00968304,Africa,Kenya,888.48652,168.59545,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.00226354,Africa,Kenya,912.92199,169.80747,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,2.00098865,Africa,Kenya,814.83137,160.14659,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.99963108,Asia,Indonesia,1154.52135,167.00786,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.99946867,Africa,Kenya,900.45348,154.10862,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.99894887,Africa,Kenya,831.99721,152.38742,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.99710664,Africa,Kenya,782.36601,162.73022,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.99702188,Asia,Indonesia,1090.52031,167.68841,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.99501702,Africa,Kenya,946.04148,154.9961,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.99482138,Asia,Indonesia,921.41336,157.98546,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.99390031,Asia,Indonesia,957.08112,158.81526,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.99372777,Africa,Kenya,914.60875,157.64812,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.9935684,Africa,Kenya,802.88699,158.3889,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.99296181,Africa,Kenya,726.35268,163.96373,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.99125827,Asia,Indonesia,1072.01849,166.37991,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.99049868,Africa,Kenya,985.07323,162.44147,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.99008635,Africa,Kenya,947.98664,155.2671,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.98886622,Africa,Kenya,892.64145,154.23463,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.98825153,Asia,Indonesia,1091.98428,168.02868,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.98525544,Asia,Indonesia,1111.37611,164.05546,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.98469332,Africa,Kenya,901.06446,164.19269,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.98462234,Asia,Indonesia,981.59472,169.26767,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.9838051,Asia,Indonesia,1070.07309,163.66638,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.98334508,Asia,Indonesia,968.91465,166.55997,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.982895,Africa,Kenya,855.05356,161.04079,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.9824689,Asia,Indonesia,919.93814,162.2391,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.98148879,Africa,Kenya,979.65088,150.1705,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.98095097,Asia,Indonesia,912.84068,166.33394,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.98066426,Africa,Kenya,713.40876,165.84008,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.98005074,Africa,Kenya,888.8034,161.0625,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.97940474,Asia,Indonesia,1019.90475,158.19216,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.97921421,Asia,Indonesia,1107.77885,159.47402,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.97765197,Asia,Indonesia,1090.60469,154.61039,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.97755121,Africa,Kenya,996.64159,153.81898,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.976945,Africa,Kenya,896.29668,162.15858,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.97469871,Africa,Kenya,718.29908,159.31768,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.97403349,Asia,Indonesia,916.77022,150.40843,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.97381815,Africa,Kenya,740.49071,169.15149,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.9728913,Asia,Indonesia,1032.92615,163.06278,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.97202169,Asia,Indonesia,1045.5819,167.93602,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.97093264,Africa,Kenya,869.76026,166.16126,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.96912865,Africa,Kenya,788.9273,160.05038,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.96650368,Africa,Kenya,743.99188,157.53463,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.96582142,Africa,Kenya,947.60772,155.70826,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.9643118,Africa,Kenya,901.07033,159.62018,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.96417877,Africa,Kenya,811.38873,166.8948,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.96310823,Africa,Kenya,760.14329,153.34039,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.96004835,Asia,Indonesia,1089.82937,167.46937,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.95931173,Africa,Kenya,788.14886,168.10467,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.95832122,Asia,Indonesia,996.0702,155.71898,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.95757393,Asia,Indonesia,1187.85179,152.91965,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.95689753,Asia,Indonesia,1138.1362,168.44489,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.95211499,Africa,Kenya,710.60851,161.48561,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.95200739,Asia,Indonesia,1025.9654,162.13414,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.94998073,Asia,Indonesia,1110.08957,162.91184,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.94927042,Asia,Indonesia,1074.09092,168.51044,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.94728372,Asia,Indonesia,1067.70052,151.53216,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.94708977,Africa,Kenya,887.41564,164.8659,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.94563938,Asia,Indonesia,923.34768,169.35699,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.94556501,Asia,Indonesia,990.21067,161.32198,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.94430093,Asia,Indonesia,1123.43437,162.44549,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.94421256,Asia,Indonesia,1053.08379,150.51841,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.94370315,Asia,Indonesia,1123.25612,166.41319,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.943538,Africa,Kenya,750.50383,157.03596,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.94169057,Africa,Kenya,707.69317,164.09792,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.94164652,Asia,Indonesia,945.23966,150.896,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.94111896,Africa,Kenya,825.68828,160.1785,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.94000837,Asia,Indonesia,1110.55139,154.87906,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.93953797,Africa,Kenya,799.40876,162.56613,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.93849321,Asia,Indonesia,1123.31479,151.33602,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.93843488,Asia,Indonesia,977.75485,169.32917,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.93772146,Asia,Indonesia,1110.1499,164.78359,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.93696763,Africa,Kenya,906.44795,168.12739,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.93690916,Asia,Indonesia,1076.12706,163.69274,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.93524702,Africa,Kenya,730.26084,154.23558,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.93451098,Africa,Kenya,723.5306,168.89817,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.93352264,Asia,Indonesia,1023.06587,164.95371,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.93327429,Asia,Indonesia,1086.22105,162.89001,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.93162017,Africa,Kenya,776.82699,163.50589,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.9313788,Africa,Kenya,909.59739,155.83694,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.93070716,Africa,Kenya,745.89256,158.33723,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.93051506,Africa,Kenya,926.43402,152.32731,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.9291256,Africa,Kenya,852.27424,165.91874,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.92658625,Africa,Kenya,977.89034,161.02338,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.9259844,Asia,Indonesia,960.36714,155.58738,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.92576983,Asia,Indonesia,1174.97285,154.89107,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.92554069,Asia,Indonesia,1026.94891,168.02276,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.91377634,Africa,Kenya,917.38928,159.61041,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.91331076,Africa,Kenya,849.03562,166.5783,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.91313821,Asia,Indonesia,924.66026,159.00025,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.91263905,Africa,Kenya,766.75207,163.37671,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.91208475,Asia,Indonesia,1003.4738,161.85703,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.90959509,Africa,Kenya,909.51196,154.57438,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.90829825,Africa,Kenya,883.21728,151.50923,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.90793982,Asia,Indonesia,911.14846,155.98831,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.90777877,Africa,Kenya,816.44536,157.97303,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.9054812,Asia,Indonesia,1144.73193,153.75278,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.90331887,Africa,Kenya,919.00291,150.31115,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.90240596,Asia,Indonesia,1105.33236,163.81038,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.90168804,Africa,Kenya,781.52483,152.6114,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.89955619,Africa,Kenya,700.35793,162.84025,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.89869901,Asia,Indonesia,1062.13926,166.12099,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.89683931,Africa,Kenya,786.82117,158.46644,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.89511474,Asia,Indonesia,1107.22149,155.56974,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.89430454,Africa,Kenya,853.45983,150.88008,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.89372298,Asia,Indonesia,1120.18893,154.01286,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.89288337,Asia,Indonesia,1084.67724,164.49455,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.8927707,Asia,Indonesia,1091.07187,166.47216,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.89221053,Africa,Kenya,750.87702,162.42743,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.89047896,Asia,Indonesia,914.19783,152.03637,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.88883355,Africa,Kenya,719.0604,152.35707,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.88799141,Africa,Kenya,924.51055,155.7023,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.88772403,Africa,Kenya,859.00635,166.68202,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.88734369,Africa,Kenya,777.50901,168.37001,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.88550787,Asia,Indonesia,1124.34796,168.7805,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Erectus,1.8846659,Asia,Indonesia,1101.43787,168.32596,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
Homo Ergaster,1.88408062,Africa,Kenya,969.53084,158.82369,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.88310058,Africa,Kenya,825.81352,156.18766,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Ergaster,1.88270515,Africa,Kenya,827.59044,157.47316,very small,reduced,modern,small,incisiform,medium-thin,yes,mode 2,omnivore,modern
Homo Erectus,1.88246963,Asia,Indonesia,1091.10032,152.20238,very small,reduced,modern,small,incisiform,thick,yes,mode 1,omnivore,modern
